mean,std,var,skew,kurtosis,rms_global,zcr_mean,zcr_std,amplitude_range,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_contrast_mean,spec_contrast_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,chroma_mean,chroma_std,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_21_mean,mfcc_22_mean,mfcc_23_mean,mfcc_24_mean,mfcc_25_mean,mfcc_26_mean,mfcc_27_mean,mfcc_28_mean,mfcc_29_mean,mfcc_30_mean,mfcc_31_mean,mfcc_32_mean,mfcc_33_mean,mfcc_34_mean,mfcc_35_mean,mfcc_36_mean,mfcc_37_mean,mfcc_38_mean,mfcc_39_mean,mfcc_40_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_14_std,mfcc_15_std,mfcc_16_std,mfcc_17_std,mfcc_18_std,mfcc_19_std,mfcc_20_std,mfcc_21_std,mfcc_22_std,mfcc_23_std,mfcc_24_std,mfcc_25_std,mfcc_26_std,mfcc_27_std,mfcc_28_std,mfcc_29_std,mfcc_30_std,mfcc_31_std,mfcc_32_std,mfcc_33_std,mfcc_34_std,mfcc_35_std,mfcc_36_std,mfcc_37_std,mfcc_38_std,mfcc_39_std,mfcc_40_std,mfcc_delta_1_mean,mfcc_delta_2_mean,mfcc_delta_3_mean,mfcc_delta_4_mean,mfcc_delta_5_mean,mfcc_delta_6_mean,mfcc_delta_7_mean,mfcc_delta_8_mean,mfcc_delta_9_mean,mfcc_delta_10_mean,mfcc_delta_11_mean,mfcc_delta_12_mean,mfcc_delta_13_mean,mfcc_delta_14_mean,mfcc_delta_15_mean,mfcc_delta_16_mean,mfcc_delta_17_mean,mfcc_delta_18_mean,mfcc_delta_19_mean,mfcc_delta_20_mean,mfcc_delta_21_mean,mfcc_delta_22_mean,mfcc_delta_23_mean,mfcc_delta_24_mean,mfcc_delta_25_mean,mfcc_delta_26_mean,mfcc_delta_27_mean,mfcc_delta_28_mean,mfcc_delta_29_mean,mfcc_delta_30_mean,mfcc_delta_31_mean,mfcc_delta_32_mean,mfcc_delta_33_mean,mfcc_delta_34_mean,mfcc_delta_35_mean,mfcc_delta_36_mean,mfcc_delta_37_mean,mfcc_delta_38_mean,mfcc_delta_39_mean,mfcc_delta_40_mean,mfcc_delta_1_std,mfcc_delta_2_std,mfcc_delta_3_std,mfcc_delta_4_std,mfcc_delta_5_std,mfcc_delta_6_std,mfcc_delta_7_std,mfcc_delta_8_std,mfcc_delta_9_std,mfcc_delta_10_std,mfcc_delta_11_std,mfcc_delta_12_std,mfcc_delta_13_std,mfcc_delta_14_std,mfcc_delta_15_std,mfcc_delta_16_std,mfcc_delta_17_std,mfcc_delta_18_std,mfcc_delta_19_std,mfcc_delta_20_std,mfcc_delta_21_std,mfcc_delta_22_std,mfcc_delta_23_std,mfcc_delta_24_std,mfcc_delta_25_std,mfcc_delta_26_std,mfcc_delta_27_std,mfcc_delta_28_std,mfcc_delta_29_std,mfcc_delta_30_std,mfcc_delta_31_std,mfcc_delta_32_std,mfcc_delta_33_std,mfcc_delta_34_std,mfcc_delta_35_std,mfcc_delta_36_std,mfcc_delta_37_std,mfcc_delta_38_std,mfcc_delta_39_std,mfcc_delta_40_std,rms_mean,rms_std,onset_mean,onset_std,tempo,autocorr_lag,label
-2.5339888e-05,0.088859625,0.007896033,2.1139530092498102,29.62191747188716,0.08885963,0.013697847406914893,0.024657340828201705,1.6672375,279.4075007618408,551.9492720086682,356.8252865281625,636.5597040598135,18.24500214041107,7.1488242731097715,518.1183510638298,1135.5068224390047,0.748497,0.42974293,0.07835262,0.2101548,-448.73874,31.302948,6.45462,3.2428424,-3.5376058,0.43319175,-4.2688046,-3.470798,-2.9039488,-7.123917,-2.1572168,-2.9202485,-2.01815,-0.016360587,-2.6651366,-1.9795383,-0.20799209,-0.17166795,-2.3558848,-1.1515387,-1.8755807,-2.5340323,-3.1791446,-1.748908,-1.1864136,-2.1001337,-0.41456905,-0.5882153,-2.561035,0.27841106,-2.1636386,-0.49882638,-1.1345053,-0.015685832,-1.0111543,1.1263343,-2.0479226,-0.33052343,-2.5124993,-1.1973726,121.54055,55.69135,12.915679,8.332582,7.231874,3.6518152,10.770091,7.097415,5.756051,13.732592,4.981191,6.06232,4.499926,4.6433525,5.16531,4.3429613,1.487297,2.4825578,4.799413,3.1619384,4.9249153,5.034565,5.823236,3.4872427,3.013894,4.4663844,1.9931695,2.0607514,5.364997,1.7979257,4.7599683,2.0095568,2.548133,2.2297282,4.116266,3.0321627,4.120078,2.5561984,5.1315284,3.1316848,-3.482849,-0.81941,-0.18079053,-0.3918896,0.14243378,0.044510853,0.22466911,0.18985862,0.029162154,0.1886968,0.20858155,0.06257186,0.13763022,0.033942606,0.05310252,0.14932956,-0.041811988,0.058494482,0.17594692,0.10710156,-0.0334873,0.11737785,0.13920067,0.020808633,0.039738897,0.14405946,0.07055803,-0.034659166,0.1790354,-0.03599818,0.12494636,0.032063752,0.00417509,-0.022013722,0.052071188,-0.14074284,0.07050412,-0.0979876,0.0876657,-0.026271597,13.999018,6.238735,1.936155,1.5713522,0.9754942,0.72369033,1.7057078,0.8474405,0.7442271,2.0740778,0.66268957,0.82936126,0.39845234,1.1718149,0.7035747,0.6651149,0.23659408,0.5394839,0.5945067,0.55487496,1.0575863,0.6502443,0.7460498,0.41292247,0.48323104,0.32971552,0.34477013,0.4288536,0.5671929,0.38323417,0.55602497,0.35051608,0.42087874,0.29550624,0.9746727,0.42090175,0.47149798,0.48646244,0.610163,0.54947114,0.03653741,0.080870256,0.54222447,2.1446433,125.0,1,harits_Tutup
-2.168639e-05,0.085200675,0.007259155,1.5106629807723857,35.14558947555109,0.085200675,0.013152426861702128,0.02365882302210129,1.8623383,263.79133234921227,529.5249627783537,340.45520166054746,609.663459313412,18.30772333523887,6.909333923253837,484.29188829787233,1067.455890691897,0.7466197,0.43279785,0.079857096,0.20520727,-454.95175,32.533333,8.250531,5.0508265,-6.060073,0.51155543,-2.6047213,-5.108553,-1.8145285,-6.334472,-3.309528,-4.9994707,-2.9088297,-1.4051172,-2.0822928,-2.702851,-0.12509423,-0.841182,-2.2759001,-0.07199817,-2.0563376,-0.39774334,-2.5107098,-1.5350615,-2.1118681,-1.3987916,-2.6009538,-1.0414901,-2.1943324,-0.743914,-1.5555428,-0.33272013,-1.8105276,0.41963723,-1.0514885,-0.540127,-1.0566579,-0.94923013,-1.6256286,-0.6602499,120.69157,58.286434,15.703701,10.169244,14.103326,7.4724283,7.5476274,9.836191,5.312146,12.029312,6.1798244,9.517303,7.01735,3.4446452,4.092531,5.263631,2.435802,3.1373086,4.50093,2.7737014,4.08501,2.0320992,4.8273945,3.486702,4.175758,3.151053,5.4592104,2.9369469,4.5051517,2.0769272,2.99777,2.5772178,3.763568,2.5987196,2.6976879,3.0309908,2.6600554,2.1629274,3.417698,3.4679146,-4.0259156,-1.0361786,-0.28511274,-0.27691394,0.52496016,-0.20810641,0.08036693,0.27018064,0.08845778,0.3776602,0.11250151,0.28299275,0.04006398,0.054712966,0.052366484,0.17488192,0.033554688,-0.028217008,0.11859271,-0.06801455,0.12294199,-0.006578873,0.19282044,0.07510749,0.07572468,0.039440062,0.25352216,-0.028153775,0.098955415,0.019116117,0.048833415,-0.07580722,0.13473359,-0.085907966,0.022255836,0.10410423,0.040594995,0.030280342,0.09599783,-0.04591185,14.842862,6.6717415,2.0772781,1.0652512,2.4326468,1.4123833,1.0903666,1.2510705,0.8377807,1.5584697,0.7180886,1.295985,1.1263493,0.43469796,0.42492178,0.64493555,0.58411205,0.62330353,0.64305997,0.4665214,0.4900636,0.28125623,0.5825982,0.4237697,0.65156347,0.38349304,0.6776903,0.45217684,0.39174378,0.25779244,0.31653073,0.545765,0.5164538,0.41025123,0.5610544,0.37721762,0.4416763,0.26309884,0.53861743,0.6337766,0.03485223,0.0776199,0.5356567,2.1221633,125.0,1,harits_Tutup
-2.2533153e-05,0.0880633,0.007755145,2.373079695165047,37.31389516752118,0.0880633,0.015443193151595746,0.025630731821778992,1.7190549,300.0719484233292,553.3063191265786,402.2735657437066,662.380031409979,17.581934689950653,7.541773176811143,556.7652925531914,1135.7446550684137,0.7152235,0.44873464,0.10367909,0.23829299,-449.403,35.183006,11.212237,3.1715264,-5.1354656,0.56303054,-5.744787,-1.4940281,-2.5659814,-5.4793053,-3.7553372,-3.2923331,-4.4463453,-1.2258637,-2.5442991,-2.7758465,-0.852037,-0.7221982,-2.31997,-1.5013452,-1.7010313,-1.9178759,-2.6629555,-2.3970644,-1.3164397,-2.5448465,-1.2919097,-0.92903155,-2.5326831,-0.10249983,-1.720261,-1.1600572,-0.8937347,-0.90544504,-1.1000907,-1.0626664,-1.5831484,-1.2540289,-1.4746075,-1.5903718,123.35161,57.626537,19.363438,7.521217,10.364569,7.6283035,12.1514225,4.3542514,5.5418715,11.139003,7.587511,6.5815263,8.049245,4.5803914,4.822574,5.472446,3.2617016,3.611887,4.302808,4.0302906,4.1854153,4.215703,5.061834,4.52333,3.009403,4.6148405,3.5252495,3.3370314,4.975667,2.4009256,4.177768,2.5775688,2.9371502,2.9464939,3.2830737,2.3248658,2.9514878,2.620494,2.7944832,3.6756008,-4.3015275,-0.943636,-0.4544349,-0.031346366,0.23971221,-0.3124126,0.3694743,-0.020450193,0.23108579,0.4092903,0.12735933,0.02977942,0.14557827,-0.008777375,0.10852057,0.083443396,-0.03385364,-0.0651693,0.17162552,0.061532974,-0.08728437,0.05003186,0.15037802,0.07283636,0.012373866,0.13040312,-0.0005721894,0.1354335,0.0609008,-0.044236727,0.08954601,0.09282581,-0.00063921034,0.0058288807,-0.028398579,0.022102522,0.016016897,0.0069369623,-0.004062295,-0.016824527,14.171218,6.0818706,2.5156143,0.8609005,1.5878686,1.7099977,1.5197569,0.7520605,0.62670594,1.6847196,1.3010093,1.1650528,1.103676,0.9256707,0.5759936,0.72298986,0.5933274,0.7491783,0.57636976,0.48240647,0.858046,0.64257264,0.629546,0.68749034,0.46536106,0.5039947,0.56493306,0.59129566,0.6588949,0.5090563,0.4635668,0.34102675,0.60421216,0.40962642,0.61660606,0.35466704,0.367604,0.32957572,0.44809854,0.71925354,0.036721375,0.07990575,0.53507125,2.081922,110.29411764705883,1,harits_Tutup
-1.857272e-05,0.093916856,0.008820376,3.0023204413005624,43.857140862534074,0.093916856,0.03527572307180851,0.036932936877829274,1.7019085,677.0596502053208,717.3899126637912,787.1351225756525,785.1692948041799,20.26713023745229,9.68305138603729,1391.4561170212767,1510.243374212979,0.49984553,0.49022546,0.2625078,0.32870907,-370.90765,59.055904,0.73812526,9.265512,-6.999891,-0.55801207,-7.0843043,-6.9139338,-7.693196,-5.655634,-1.7286768,-4.153852,-3.9319682,-2.87101,-3.7822695,-3.684389,-3.393385,-1.9924881,-2.8400495,-1.7635028,-4.2946215,-3.5976717,-3.9786305,-3.7463703,-2.3283632,-3.0047536,-1.2940103,-2.0566022,-3.6555066,-1.9163824,-2.2357738,-3.1321545,-1.2780926,0.16384798,-0.7482868,-0.5196506,-2.4777453,-1.0222236,-1.8109884,-0.20878825,143.93214,59.85101,11.154002,10.926984,9.214304,7.8014774,9.388163,7.9006867,8.524316,9.351853,3.8050244,4.7099166,4.7520185,5.064296,5.0332947,4.5857396,4.5612025,3.390279,4.322883,3.5313187,5.225679,4.7089963,4.4538746,4.4235253,3.2358074,4.687152,3.093533,3.2972693,4.422798,2.684977,3.3306506,3.768402,2.6998847,2.5041273,2.4588263,2.0318809,4.455102,2.3356516,3.6133978,5.426903,-1.7488067,-1.6215318,0.023627799,-0.08890702,-0.0120529365,0.115507945,-0.06369496,0.17581065,0.14790396,-0.05895016,-0.08811126,0.07336809,0.037494782,0.080329195,-0.05046891,-0.021547288,0.07386341,0.04468447,0.00096757617,0.09828531,0.09471234,0.008138322,0.115070604,0.1261491,0.110145144,0.01968399,-0.021624599,0.07279798,0.08057609,0.028476002,0.031600356,0.05902703,0.028999617,-0.0137908,0.01427513,-0.03913444,0.057480585,0.0012695916,0.04154661,0.14977732,13.88716,3.8480449,1.8329283,1.2326431,1.1279991,1.4468096,1.3621489,0.8792897,0.8359764,1.482898,0.8052258,0.49920478,0.6796969,0.8029336,0.7978938,0.6456939,0.63924533,0.5188577,0.6430692,0.5464075,0.48117197,0.6301449,0.48728338,0.39940783,0.37048164,0.5703339,0.5346831,0.32570195,0.5184653,0.34815738,0.46487907,0.4194541,0.41100165,0.45530334,0.45015535,0.40649015,0.6750062,0.36965832,0.5658636,1.3009208,0.03865851,0.08544944,0.77244866,1.7493249,267.85714285714283,1,harits_Tutup
-2.4721163e-05,0.09726068,0.009459639,1.8449610543627897,43.11452291231528,0.097260684,0.008612450132978724,0.021525048372817046,1.8398032,207.9355853799913,548.6226208346551,254.6985260292768,594.2655332480903,12.070983285983724,6.747140501285452,398.93617021276594,1047.5439028060243,0.84197795,0.36271846,0.052682754,0.17713866,-470.13614,16.349329,6.7625666,5.30716,-3.7548652,0.7192336,-0.55785733,-6.2148623,-1.45677,-3.9459417,-1.6584876,-3.2144425,-1.48897,-0.98977953,-0.7621554,-1.442763,-0.18207726,-0.43311504,-1.5804974,-0.109453715,-1.9538983,-0.48959264,-1.2085798,-1.7168466,-0.40664732,-1.3069197,-1.4447654,-0.574453,-1.3558565,0.15981832,-0.38356957,0.35438988,-0.7411142,-0.11642588,-0.10883179,-0.36564562,-0.7188172,-1.1342027,-0.63005245,-0.36466607,124.39275,39.899845,16.376558,12.87317,11.378281,4.194237,2.8629925,15.087973,4.457321,10.279741,4.534785,8.009588,3.9313414,2.7452211,2.1627393,3.9038846,1.0617386,1.7053869,4.425177,2.4084558,5.3721366,1.6703907,3.1293063,4.195844,2.1677008,3.1587512,3.5884008,2.0065887,3.2590916,1.9463557,1.6034423,1.6644305,2.005471,1.9528948,2.5419505,2.0297635,2.408821,2.907889,2.4083343,1.921295,-4.3066115,-0.76259184,-0.34911314,-0.44211847,0.28732523,-0.14736967,0.07566658,0.46760324,0.053446334,0.43387896,0.032162894,0.13509655,0.1656741,0.11516719,0.055759724,0.054708436,0.016093977,0.05050963,0.13394026,-0.060911555,0.11785894,0.056848038,0.12872063,0.10156475,-0.074320726,0.11904602,0.15890285,-0.031221837,0.107952505,-0.09131243,0.044574756,-0.018576087,0.025865812,0.022099119,0.014212349,0.00049787824,0.041513123,0.119188085,0.08318023,0.014493171,11.859884,5.191648,1.9477323,1.0346029,1.5440367,0.52082604,0.43020883,1.4409292,0.7223673,1.3756638,0.6882079,1.0740659,0.36391422,0.2710868,0.21335481,0.508788,0.18029171,0.16542575,0.42897874,0.35082892,0.68338495,0.18600778,0.29110777,0.42777163,0.48487008,0.36367497,0.34574884,0.40979484,0.30907026,0.41382876,0.15259613,0.2101003,0.28269327,0.3362539,0.2138412,0.47521502,0.2886255,0.35149267,0.3683962,0.4214715,0.034230825,0.0908988,0.35678747,1.6135694,312.5,1,harits_Tutup
-2.7122709e-05,0.09679854,0.009369957,1.8778844740428038,34.025173557534046,0.09679855,0.01646650598404255,0.029580969306856962,1.7685717,305.514661980024,581.452751826181,397.07661066959383,666.3889382206518,17.177186053967358,7.712656025838572,596.0771276595744,1215.8172259008893,0.7264552,0.4425492,0.1028186,0.24055815,-461.9439,34.37226,10.537704,4.7219944,-6.086092,0.4187894,-1.308604,-3.9731128,-2.1851518,-6.651884,-3.6746216,-3.9117837,-3.0688713,-1.934489,-0.70191276,-1.9837279,-2.5806556,0.32384375,-2.0322087,-0.74792325,-2.3348947,-1.8909696,-2.6546695,-1.872541,-2.2384079,-2.1654737,-3.1866066,-0.7866167,-1.3628312,-0.54022974,-1.1976441,0.63924605,-1.0122313,-0.51328343,-1.2553028,-1.425467,-1.7568908,-1.258061,-1.5441688,-0.8594996,140.7295,58.491776,20.758387,10.537255,12.548593,7.4848266,6.320901,7.708582,4.836257,12.175969,7.04021,7.02092,6.3323073,4.580185,3.047793,4.330683,4.7978773,2.6845715,4.2184534,2.9932284,4.5126677,3.7999895,4.777981,3.3896558,4.2303743,4.091247,5.5371857,2.453703,3.7431905,1.7463937,2.9885323,2.1455038,3.2735713,1.9395031,2.8946037,3.2916899,3.703788,2.8838542,3.5846667,2.6197708,-4.5507236,-0.8855026,-0.19737412,-0.16516286,0.5585866,-0.13477924,-0.028037092,0.21118508,0.08143776,0.50973773,0.12630455,0.088788375,0.052570682,0.14795353,-0.02766845,0.18827881,0.110245824,-0.11705516,0.029507905,0.056306366,0.029392185,0.028590012,0.11434656,0.05007123,0.061266355,0.082340665,0.143248,-0.0050601983,-0.0028790592,0.028398063,0.12244291,-0.06598089,-0.0744893,0.05067288,0.0772479,-0.018029405,0.058837507,-0.021606563,-0.04016114,-0.06662677,14.970891,6.8112655,3.490398,1.3472644,1.8237242,1.5946884,0.831973,1.0585309,0.6523374,1.6265713,1.0485293,0.8247915,0.9519467,0.45070913,0.7118839,0.68985695,0.5851722,0.39181712,0.6654425,0.48077855,0.7146667,0.5006116,0.42612448,0.36601466,0.44142196,0.45450956,0.5417809,0.44385353,0.64760625,0.2588762,0.35425538,0.42421022,0.6446583,0.34911522,0.5054836,0.6280985,0.52140254,0.59783167,0.6807926,0.51609427,0.040220972,0.0879047,0.6539679,2.4757926,110.29411764705883,1,harits_Tutup
-3.469803e-05,0.11063017,0.012239035,1.6347683350754476,22.26183211087042,0.11063018,0.016383394281914893,0.027609659051462426,1.7090695,290.6608823537088,539.5755531618431,382.6619188635613,613.586848665449,17.079864593351193,8.690388838544907,509.97340425531917,1056.910337521567,0.70426536,0.4541172,0.08879149,0.21907204,-438.16357,38.14943,9.524804,4.0502,-7.9334784,0.98344755,0.20260128,-6.1828003,-3.3508298,-8.169103,-4.975961,-4.714414,-2.5121818,-1.2774407,-1.4606436,-2.3318992,-2.205469,-0.25967678,-3.6597328,-0.51145935,-2.6651065,-1.3893306,-3.4263864,-3.63757,-1.9121308,-1.5735867,-3.3681614,-1.2530447,-3.0439174,-0.05387657,-0.4927282,0.28258,-1.4379905,-0.28147095,-1.3753864,-1.2246127,-1.8303618,-1.2491328,-2.4579196,-1.3775612,132.08629,61.31286,17.4677,10.309032,14.505771,7.0917416,5.249567,11.603394,6.030216,13.2135935,8.445648,8.018597,6.1303988,3.573004,3.0301607,4.517504,3.956473,2.8396893,6.5797477,2.621471,4.90714,3.2982507,5.9331098,5.901625,4.0032253,3.1467273,5.7436504,2.5875587,5.9431486,2.501232,3.039622,2.199039,2.907749,1.4879802,3.1405044,3.0735693,3.1712513,3.7378292,4.7455754,3.55326,-4.5259295,-0.90695935,-0.20683531,-0.37448925,0.4868431,-0.2615629,0.08063699,0.4918659,0.13233519,0.36019552,0.16705926,0.13521127,-0.024353364,0.010725292,0.08878071,0.1369658,0.05378261,-0.05177906,0.13095295,0.04848758,0.090233356,-0.031249797,0.13023809,0.12761323,0.054136258,0.055460636,0.13260837,-0.0043433905,0.19318837,-0.019096388,-0.0709441,0.014035179,0.021089936,-0.010091789,0.039736215,0.048454855,0.09033472,-0.05168033,-0.021831041,0.08410212,12.904979,6.5846233,2.6043386,1.8452594,1.5207669,1.5014852,1.032801,1.5757931,0.77211785,1.2021224,0.9290874,0.73831433,1.0694711,0.6056693,0.44314104,0.73273486,0.41681552,0.4700901,0.7646505,0.5043963,0.6291994,0.4411201,0.6029655,0.4892447,0.6057665,0.5139084,0.473397,0.31910205,0.5781231,0.46610907,0.64081806,0.52367646,0.38237688,0.2923359,0.6193266,0.5436917,0.3648257,0.83700204,0.73942584,0.6374871,0.050893087,0.09806128,0.5130416,1.9276521,110.29411764705883,1,harits_Tutup
-2.2641545e-05,0.09387722,0.008812932,2.269073460963369,35.82395721280905,0.093877226,0.012071974734042553,0.026171224155886526,1.6784939,238.98392061389796,547.8283594515987,301.3541580356884,628.938009287935,16.3595617027473,6.381988483597898,467.42021276595744,1137.660799673341,0.81083727,0.38876742,0.06728426,0.19585231,-459.78735,20.613232,6.192131,6.195482,-4.025008,0.5512921,-0.27569264,-4.891762,-1.5523757,-6.0679593,-1.9119487,-3.3069952,-1.7886239,-0.691809,-1.0903127,-1.9929613,-1.2457087,0.20150031,-1.911947,-0.6406042,-1.9247664,-0.49568352,-2.8049772,-1.7172121,-1.2435164,-0.74037254,-1.4358908,-0.42850843,-0.7258336,-1.1650255,-0.4520397,0.2393161,-0.8869113,0.57535213,-0.812136,0.035414584,-1.3547227,0.034293722,-1.6986283,-0.7523745,124.77944,44.18016,15.209606,13.766228,10.1657915,4.1704955,3.6774464,11.3050585,4.106704,13.415778,4.383036,7.2468677,4.04289,2.5099876,2.609549,4.594179,2.9939387,1.4230281,4.3484674,3.141723,4.6235075,2.599248,6.2057724,3.9891555,3.1950629,2.4024868,3.8462415,2.0012648,2.352036,2.7501373,1.5664746,2.0181234,2.5297582,2.3641505,3.453517,2.0110257,4.4013705,2.0668473,4.1154327,1.8589301,-3.6995878,-0.9656386,-0.2398552,-0.26556578,0.3160152,-0.057567958,0.0524181,0.43110827,0.13114515,0.35860458,0.15298691,0.16585988,0.067333154,0.044937186,0.07676294,0.07194212,0.092785984,-0.002209047,0.05234498,0.03151189,0.12662597,-0.093694486,0.12217763,0.075328656,-0.019910688,0.01448651,0.0019519355,0.02331911,0.0545871,0.104046226,0.020145828,-0.017456966,0.079788014,-0.06866966,-0.042959295,-0.03639409,0.05726335,-0.006616978,-0.007219051,0.04974314,11.021365,4.8787875,1.9078854,1.2984741,0.8937314,0.7313764,0.55372703,0.9640117,0.7501408,1.4018992,0.3187475,0.8827216,0.46201387,0.32505077,0.3486244,0.5172716,0.2722949,0.2865399,0.52068245,0.38167724,0.42605606,0.5725396,0.6940228,0.42982492,0.53891695,0.47345263,0.68593514,0.22093393,0.41881096,0.35533047,0.16598661,0.3027288,0.3906949,0.40292478,0.64988387,0.3900167,0.7023794,0.41629195,0.64339846,0.23415048,0.03475576,0.08707075,0.49252105,2.2326152,234.375,1,harits_Tutup
-2.083966e-05,0.097263776,0.0094602415,2.3293190996963618,38.88426611460985,0.097263776,0.028138505651595744,0.0347625828883251,1.715157,522.919471431678,662.2902970307956,636.7433390127379,755.043136662736,18.54523779989828,9.120173896103694,1000.4155585106383,1379.7458779216954,0.5794444,0.48877123,0.16103092,0.27519608,-407.44,49.82992,5.4960184,4.8228035,-8.466329,-1.9075184,-6.409381,-5.4749875,-4.819273,-7.736682,-3.6986203,-5.050227,-3.5247757,-3.4821138,-2.7045746,-3.951037,-2.617171,-2.1098995,-2.389515,-2.5332048,-4.212569,-3.0215633,-3.6606672,-2.8115106,-1.3922192,-1.7729397,-1.7095269,-1.4914291,-2.016966,-0.86566013,-0.3313995,-0.73041403,-0.7277574,0.6402768,-2.1488464,-0.5241235,-0.6479734,-0.7972676,-1.5925915,-0.19951147,129.54953,59.601265,16.023302,12.213986,13.240748,10.197374,10.787887,8.747553,6.914538,11.241664,5.7357745,6.8796153,5.543626,5.836932,4.2550387,4.939992,4.5904694,3.4068573,4.4920197,4.576948,5.8044353,4.0378637,5.1090045,4.269062,3.0045211,4.405716,3.364437,3.7098465,4.328355,2.1721077,2.5279093,2.2376537,2.195423,3.1979957,4.017855,2.8215556,3.8167384,2.6023405,3.832907,1.5886587,-3.8522086,-1.2163452,-0.23299627,-0.23260441,0.10575617,-0.06913771,0.27658185,0.092553325,0.0870246,0.33953142,0.06582892,0.06196506,0.054876372,0.03274495,0.16366503,0.14875947,-0.05887824,-0.027156625,0.16505994,0.09555711,0.030043462,0.05851486,0.1996855,-0.0528312,0.03496697,0.12092852,-0.028243141,0.11341401,0.06770169,0.017186753,0.115887254,0.036483895,0.021321317,-0.05780097,0.078879066,0.096332386,0.05961471,-0.02669621,0.019435082,0.02157414,10.268539,5.4849916,2.378419,1.4334792,2.0964353,1.5001626,0.9797346,1.1499882,0.8184625,1.2834058,0.62344235,0.78007984,0.8893929,0.8816154,0.5977115,0.40393156,0.6728172,0.49699363,0.938535,0.66871333,0.7229893,0.5352066,0.5727607,0.72085345,0.45459798,0.5247226,0.47407016,0.5459899,0.60650796,0.29842386,0.45254543,0.3370687,0.32964715,0.65867215,0.49085957,0.47834888,0.3932088,0.54317504,0.5654927,0.27479762,0.039234083,0.088856265,0.6297055,1.7576274,267.85714285714283,1,harits_Tutup
-2.6013648e-05,0.089034304,0.007927108,2.1455681503839648,30.91037148831702,0.08903431,0.01480946642287234,0.025281043530748896,1.6982758,285.17556487411247,512.1766706743989,396.9775392359169,639.7360451017181,18.649884618187407,7.567584191347388,489.2785904255319,1010.3201165575945,0.7147599,0.4494106,0.07540469,0.20397037,-443.515,36.776093,9.710397,3.6236446,-6.5828586,0.8836362,-2.9923184,-5.7651224,-0.06570961,-8.888648,-3.272417,-4.3988175,-2.0737545,-0.24108557,-1.9571543,-1.4692392,-1.4222214,-0.4779757,-1.4912602,-1.7254074,-2.365023,-2.6389616,-2.6430774,-1.9167434,-2.5909984,-1.5797782,-3.2031016,-0.60939425,-2.0361,-1.2794152,-1.933802,-1.4214705,-0.70916027,-0.018577596,-0.9393291,0.63962656,-2.1514254,-0.47846895,-1.904655,-0.87244666,129.58722,59.4845,17.565807,7.680778,12.139164,5.628141,7.153689,10.874889,3.999191,15.936584,6.3899093,9.0323925,4.8020773,3.062904,4.2009706,4.4330707,3.4529219,2.334914,3.5205953,3.5793972,4.247147,4.7324395,5.216894,3.749928,4.715034,3.0205438,5.683986,2.8325582,4.2424326,3.3891168,4.0782084,3.3315246,4.1471906,3.3929665,3.6906586,3.2394779,4.207401,1.6787902,4.154848,4.0269957,-3.7093604,-1.0025104,-0.12438684,-0.216283,0.22828001,-0.07735995,0.23889318,0.21599336,-0.012220236,0.25271094,0.2455147,0.061702732,0.03438771,0.07305479,0.10131824,0.13504905,-0.062092066,-0.05094318,0.09076394,0.037512705,0.14091504,0.06537654,-0.03011181,0.05224695,0.03819491,0.066964656,0.12756921,-0.041559257,0.16708212,-0.020458683,-0.014263459,0.08788019,-0.12562066,0.011926778,-0.1067555,0.014518328,0.03011057,0.06714588,0.031280704,-0.094818644,12.603149,5.7819667,2.623554,1.1591574,1.5205867,1.0973667,0.96221,1.3762958,0.74690884,2.0348964,0.441811,1.4802017,0.7063638,0.7146405,0.6372394,0.9991679,0.54724073,0.4335913,0.5817303,0.32148454,0.42621067,0.47000483,0.8108269,0.42886615,0.68298525,0.27480116,0.52108437,0.5802422,0.36641812,0.56529695,0.625088,0.29800195,0.9421984,0.7707584,0.80277294,0.6428622,0.7034519,0.32282603,0.61684227,1.0063452,0.040422045,0.07919539,0.6272808,2.3161712,110.29411764705883,1,harits_Tutup
