date,feature_index,NO2
2020-12-09 00:00:00+00:00,0,1.225921732839197e-05
2020-12-05 00:00:00+00:00,0,1.6381143723265268e-05
2021-01-27 00:00:00+00:00,0,1.675166587726077e-05
2021-01-25 00:00:00+00:00,0,1.7122188031256275e-05
2021-01-26 00:00:00+00:00,0,1.748535002358646e-05
2021-01-21 00:00:00+00:00,0,1.13110227175639e-05
2021-01-22 00:00:00+00:00,0,1.0800035397551255e-05
2021-01-23 00:00:00+00:00,0,1.028904807753861e-05
2021-01-24 00:00:00+00:00,0,1.1818999155366328e-05
2021-01-28 00:00:00+00:00,0,1.3348950233194046e-05
2021-02-19 00:00:00+00:00,0,1.4878901311021764e-05
2021-02-15 00:00:00+00:00,0,1.6408852388849482e-05
2021-02-17 00:00:00+00:00,0,1.3459393964391591e-05
2021-02-21 00:00:00+00:00,0,1.0509935539933698e-05
2021-02-14 00:00:00+00:00,0,1.4643798395910482e-05
2021-02-20 00:00:00+00:00,0,1.8777661251887264e-05
2021-02-16 00:00:00+00:00,0,2.2911524107864047e-05
2021-02-18 00:00:00+00:00,0,2.704538696384083e-05
2021-03-14 00:00:00+00:00,0,3.117924981981761e-05
2021-03-15 00:00:00+00:00,0,3.53131126757944e-05
2021-03-12 00:00:00+00:00,0,3.459916135600199e-05
2021-03-16 00:00:00+00:00,0,2.0287033424080748e-05
2021-03-17 00:00:00+00:00,0,2.254621341535312e-05
2021-03-13 00:00:00+00:00,0,2.08260692697119e-05
2021-03-11 00:00:00+00:00,0,1.9105925124070684e-05
2021-03-10 00:00:00+00:00,0,2.264623098098026e-05
2021-03-18 00:00:00+00:00,0,2.6186536837889836e-05
2021-03-21 00:00:00+00:00,0,2.9726842694799412e-05
2021-03-20 00:00:00+00:00,0,2.4725112598389388e-05
2021-03-25 00:00:00+00:00,0,4.91496381679705e-05
2021-03-23 00:00:00+00:00,0,3.196173410439466e-05
2021-03-19 00:00:00+00:00,0,1.4773830040818815e-05
2021-03-24 00:00:00+00:00,0,4.190998636962225e-05
2021-03-22 00:00:00+00:00,0,3.935810430751493e-05
2021-05-18 00:00:00+00:00,0,2.0782467791897424e-05
2021-05-20 00:00:00+00:00,0,2.417176635087041e-05
2021-05-16 00:00:00+00:00,0,2.7733458561366813e-05
2021-05-17 00:00:00+00:00,0,2.3626436510918815e-05
2021-05-14 00:00:00+00:00,0,2.7242025983772084e-05
2021-05-19 00:00:00+00:00,0,1.9750045924281168e-05
2021-05-15 00:00:00+00:00,0,1.2774423036413888e-05
2021-05-13 00:00:00+00:00,0,1.9369115337516024e-05
2021-06-04 00:00:00+00:00,0,2.596380763861816e-05
2021-05-30 00:00:00+00:00,0,2.743404305268389e-05
2021-05-31 00:00:00+00:00,0,3.266737879433398e-05
2021-06-02 00:00:00+00:00,0,2.6938571863865945e-05
2021-06-03 00:00:00+00:00,0,2.305412723065577e-05
2021-06-01 00:00:00+00:00,0,2.624068573216694e-05
2021-05-29 00:00:00+00:00,0,3.472884645816521e-05
2021-06-05 00:00:00+00:00,0,2.5335369021680283e-05
